def(MAIN),
def(PROTO),
!def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(NO_CONSOLE),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(FEAT_MBYTE),
!def(INET_SOCKETS),
def(NBDEBUG),
def(_WIN32),
def(FEAT_GUI_W32),
True,
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
def(FEAT_TERMRESPONSE),
def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
def(DEBUG),
def(WSDEBUG_TRACE),
def(WIN32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI),
