def(FEAT_GUI_W32),
def(FEAT_GUI),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(INET_SOCKETS),
def(WSDEBUG_TRACE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(DEBUG),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL_GUI),
def(FEAT_BEVAL),
def(LESSTIF_VERSION),
def(NBDEBUG),
def(FEAT_PROFILE),
!def(FEAT_PROFILE),
def(__MINT__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(INET_SOCKETS),
def(PROTO),
def(FEAT_TERMRESPONSE),
True,
def(_WIN32),
def(MAIN),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(FEAT_JOB_CHANNEL),
def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
