def(FEAT_BEVAL),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
!def(PROTO),
def(NBDEBUG),
def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(FEAT_TOOLBAR),
def(__BORLANDC__),
def(WSDEBUG),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
!def(FEAT_BEVAL),
True,
def(FEAT_GUI),
def(DEBUG),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(INET_SOCKETS),
