def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
!def(NO_CONSOLE),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
def(MCH_WRITE_DUMP),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(INET_SOCKETS),
!def(PROTO),
def(__BORLANDC__),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
def(FEAT_BEVAL),
!def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(DEBUG),
True,
def(FEAT_GUI),
