def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(FEAT_BEVAL),
def(FEAT_GUI),
def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
def(NBDEBUG),
True,
def(FEAT_MBYTE),
def(FEAT_RIGHTLEFT),
def(PROTO),
def(FEAT_FKMAP),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_GTK),
def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(__BORLANDC__),
!def(NO_CONSOLE),
def(DEBUG),
def(LESSTIF_VERSION),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
def(FEAT_TERMRESPONSE),
!def(PROTO),
