def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_FKMAP),
def(FEAT_MBYTE),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(INET_SOCKETS),
!def(PROTO),
def(PROTO),
def(FEAT_GUI),
!def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
def(NBDEBUG),
def(LESSTIF_VERSION),
True,
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(FEAT_RIGHTLEFT),
def(__BORLANDC__),
def(FEAT_CLIPBOARD),
