def(FEAT_GUI_W32),
def(PROTO),
def(WSDEBUG_TRACE),
!def(FEAT_PROFILE),
def(__MINT__),
def(DEBUG),
def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
def(FEAT_JOB_CHANNEL),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_BEVAL_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
def(FEAT_GUI),
def(JUMPLIST_ROTATE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(FEAT_PROFILE),
def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WIN32),
def(WSDEBUG),
def(MAIN),
def(_WIN32),
def(WSDEBUG_SENSE),
def(NBDEBUG),
def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
True,
