def(FEAT_GUI),
def(DEBUG),
def(FEAT_MBYTE),
def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(NBDEBUG),
!def(FEAT_RIGHTLEFT),
def(WSDEBUG),
def(FEAT_RIGHTLEFT),
True,
def(WSDEBUG_SENSE),
!def(FEAT_GUI_GTK),
!def(PROTO),
def(MCH_WRITE_DUMP),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
!def(RISCOS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
def(FEAT_TOOLBAR),
def(__BORLANDC__),
!def(FEAT_MBYTE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
!def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
def(RISCOS),
