!def(FEAT_PROFILE),
def(WIN32),
def(FEAT_BEVAL),
def(PROTO),
!def(FEAT_GUI_GTK),
def(_WIN32),
def(FEAT_JOB_CHANNEL),
True,
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
def(__MINT__),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_GUI_W32),
def(NBDEBUG),
!def(INET_SOCKETS),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(MAIN),
def(WSDEBUG_SENSE),
def(FEAT_PROFILE),
def(DEBUG),
def(FEAT_TOOLBAR),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_GUI),
