def(FEAT_BEVAL),
def(FEAT_MBYTE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
!def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(FEAT_FKMAP),
True,
def(DEBUG),
def(__BORLANDC__),
!def(FEAT_GUI_GTK),
!def(PROTO),
!def(FEAT_BEVAL),
def(WSDEBUG),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_TRACE),
def(FEAT_CLIPBOARD),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TOOLBAR),
!def(NO_CONSOLE),
!def(FEAT_EMACS_TAGS),
def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(MCH_WRITE_DUMP),
def(FEAT_EMACS_TAGS),
def(FEAT_RIGHTLEFT),
def(LESSTIF_VERSION),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
def(NBDEBUG),
