def(FEAT_TERMRESPONSE),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
def(__BORLANDC__),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(DEBUG),
!def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
True,
def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
!def(PROTO),
def(WSDEBUG),
def(MCH_WRITE_DUMP),
def(INET_SOCKETS),
!def(NO_CONSOLE),
