def(FEAT_SUN_WORKSHOP),
def(_WIN32),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
!def(NO_CONSOLE),
def(JUMPLIST_ROTATE),
!def(PROTO),
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
def(WIN32),
def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(WSDEBUG),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(PROTO),
def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_W32),
def(NBDEBUG),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(__BORLANDC__),
def(MCH_WRITE_DUMP),
def(MAIN),
def(DEBUG),
