def(FEAT_TOOLBAR),
def(FEAT_GUI),
def(INET_SOCKETS),
def(PROTO),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
True,
def(WSDEBUG),
def(LESSTIF_VERSION),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(NBDEBUG),
def(__MINT__),
def(_WIN32),
def(DEBUG),
def(FEAT_PROFILE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_TERMRESPONSE),
def(WIN32),
def(FEAT_JOB_CHANNEL),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_BEVAL),
def(MAIN),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_PROFILE),
def(WSDEBUG_SENSE),
