def(PROTO),
def(DEBUG),
def(FEAT_RIGHTLEFT),
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
!def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(FEAT_CLIPBOARD),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(FEAT_GUI_W32),
def(FEAT_MBYTE),
def(NBDEBUG),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
def(__BORLANDC__),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
!def(NO_CONSOLE),
def(MCH_WRITE_DUMP),
def(FEAT_TERMRESPONSE),
!def(FEAT_BEVAL),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
def(FEAT_FKMAP),
!def(FEAT_GUI_GTK),
def(INET_SOCKETS),
!def(PROTO),
def(FEAT_TOOLBAR),
