!def(FEAT_BEVAL),
!def(INET_SOCKETS),
def(DEBUG),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
def(FEAT_MBYTE),
!def(FEAT_GUI_GTK),
def(FEAT_RIGHTLEFT),
def(WSDEBUG_SENSE),
def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
def(PROTO),
def(FEAT_EMACS_TAGS),
def(FEAT_CLIPBOARD),
True,
def(__BORLANDC__),
!def(FEAT_EMACS_TAGS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
!def(NO_CONSOLE),
def(FEAT_FKMAP),
def(WSDEBUG),
def(FEAT_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
def(LESSTIF_VERSION),
def(NBDEBUG),
!def(PROTO),
