def(FEAT_TERMRESPONSE),
!def(NO_CONSOLE),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_W32),
def(PROTO),
def(DEBUG),
True,
!def(INET_SOCKETS),
def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
def(NBDEBUG),
def(FEAT_FKMAP),
def(INET_SOCKETS),
def(__BORLANDC__),
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(FEAT_MBYTE),
def(FEAT_RIGHTLEFT),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI),
def(WSDEBUG),
def(MCH_WRITE_DUMP),
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(PROTO),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
!def(FEAT_BEVAL),
