def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
def(FEAT_SUN_WORKSHOP),
def(FEAT_MBYTE),
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(DEBUG),
def(WSDEBUG_SENSE),
!def(PROTO),
True,
def(FEAT_GUI),
!def(FEAT_GUI_W32),
def(PROTO),
def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(WSDEBUG),
def(FEAT_TERMRESPONSE),
def(__BORLANDC__),
!def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
!def(NO_CONSOLE),
def(FEAT_CLIPBOARD),
