def(PROTO),
def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(WSDEBUG),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(PROTO),
def(DEBUG),
def(FEAT_MBYTE),
def(MCH_WRITE_DUMP),
def(__BORLANDC__),
def(FEAT_CLIPBOARD),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(NO_CONSOLE),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
True,
