def(LESSTIF_VERSION),
(def(USE_NB_ERRORHANDLER)&def(NBDEBUG)),
def(__MINT__),
def(WIN32),
def(DEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WSDEBUG),
def(MAIN),
(def(USE_WS_ERRORHANDLER)&def(WSDEBUG)),
def(FEAT_GUI_GTK),
def(_WIN32),
def(FEAT_TERMRESPONSE),
True,
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_GUI),
def(JUMPLIST_ROTATE),
def(PROTO),
!def(INET_SOCKETS),
def(INET_SOCKETS),
def(NBDEBUG),
def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_TOOLBAR),
