def(FEAT_TOOLBAR),
def(MCH_WRITE_DUMP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(DEBUG),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
!def(PROTO),
True,
def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
def(__BORLANDC__),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(NBDEBUG),
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
def(PROTO),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(NO_CONSOLE),
