def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
True,
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG),
!def(PROTO),
def(FEAT_TOOLBAR),
def(JUMPLIST_ROTATE),
def(__BORLANDC__),
def(FEAT_SUN_WORKSHOP),
def(FEAT_FKMAP),
def(INET_SOCKETS),
def(NBDEBUG),
!def(FEAT_GUI_GTK),
def(PROTO),
def(FEAT_RIGHTLEFT),
def(LESSTIF_VERSION),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
!def(NO_CONSOLE),
def(DEBUG),
def(MCH_WRITE_DUMP),
def(FEAT_MBYTE),
def(FEAT_GUI),
def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
def(FEAT_CLIPBOARD),
