def(FEAT_TOOLBAR),
def(__MINT__),
def(JUMPLIST_ROTATE),
def(FEAT_PROFILE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(INET_SOCKETS),
def(WSDEBUG),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
def(PROTO),
def(WSDEBUG_SENSE),
def(NBDEBUG),
True,
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_PROFILE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_JOB_CHANNEL),
def(FEAT_SUN_WORKSHOP),
def(MAIN),
def(WIN32),
def(FEAT_BEVAL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(_WIN32),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
def(DEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
