def(WSDEBUG_TRACE),
def(WSDEBUG),
!def(FEAT_PROFILE),
def(LESSTIF_VERSION),
def(UNIX),
def(FEAT_RIGHTLEFT),
def(FEAT_BEVAL_GUI),
def(_WIN32),
def(FEAT_MBYTE),
!def(INET_SOCKETS),
True,
def(DEBUG),
def(JUMPLIST_ROTATE),
!def(UNIX),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(NBDEBUG),
def(__MINT__),
def(WIN32),
def(FEAT_JOB_CHANNEL),
def(INET_SOCKETS),
def(MAIN),
def(FEAT_PROFILE),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(FEAT_TOOLBAR),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(PROTO),
def(FEAT_FKMAP),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
