def(WSDEBUG_TRACE),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
True,
!def(INET_SOCKETS),
def(FEAT_GUI),
def(MAIN),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
def(_WIN32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(__MINT__),
!def(FEAT_PROFILE),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
def(WSDEBUG_SENSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_BEVAL),
def(WIN32),
def(PROTO),
def(FEAT_JOB_CHANNEL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_TOOLBAR),
def(FEAT_PROFILE),
