def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
True,
def(FEAT_MBYTE),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(PROTO),
!def(FEAT_GUI_W32),
def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(PROTO),
!def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
def(NBDEBUG),
def(WSDEBUG_SENSE),
def(__BORLANDC__),
def(FEAT_CLIPBOARD),
def(FEAT_GUI),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
def(DEBUG),
