def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
def(NBDEBUG),
def(PROTO),
!def(NO_CONSOLE),
!def(INET_SOCKETS),
!def(PROTO),
def(__BORLANDC__),
def(FEAT_GUI),
def(WSDEBUG),
def(WSDEBUG_SENSE),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_W32),
True,
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
def(LESSTIF_VERSION),
def(DEBUG),
