def(WSDEBUG_SENSE),
True,
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(INET_SOCKETS),
def(FEAT_GUI_W32),
!def(NO_CONSOLE),
def(_WIN32),
def(WSDEBUG_TRACE),
def(WIN32),
def(FEAT_GUI),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_MBYTE),
def(FEAT_TERMRESPONSE),
def(DEBUG),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(PROTO),
def(LESSTIF_VERSION),
def(MAIN),
def(FEAT_TOOLBAR),
def(JUMPLIST_ROTATE),
def(WSDEBUG),
