def(WSDEBUG_TRACE),
def(DEBUG),
def(FEAT_RIGHTLEFT),
def(NBDEBUG),
True,
def(WSDEBUG),
def(WSDEBUG_SENSE),
!def(PROTO),
!def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
!def(NO_CONSOLE),
!def(FEAT_GUI_GTK),
!def(FEAT_RIGHTLEFT),
def(FEAT_BEVAL),
def(LESSTIF_VERSION),
def(FEAT_MBYTE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(INET_SOCKETS),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(__BORLANDC__),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI),
def(FEAT_FKMAP),
