def(FEAT_GUI_W32),
def(__BORLANDC__),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TOOLBAR),
def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(WSDEBUG),
!def(NO_CONSOLE),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
!def(PROTO),
def(DEBUG),
def(PROTO),
True,
def(INET_SOCKETS),
def(FEAT_GUI),
def(WSDEBUG_SENSE),
def(NBDEBUG),
def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
