def(PROTO),
True,
def(__BORLANDC__),
def(WSDEBUG_TRACE),
def(FEAT_GUI_GTK),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
def(FEAT_SUN_WORKSHOP),
!def(PROTO),
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
!def(INET_SOCKETS),
def(WSDEBUG),
def(MCH_WRITE_DUMP),
def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
def(FEAT_GUI),
def(MAIN),
