def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
!def(FEAT_BEVAL),
def(INET_SOCKETS),
!def(FEAT_MBYTE),
def(PROTO),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
True,
def(FEAT_MBYTE),
def(FEAT_CLIPBOARD),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_GTK),
!def(PROTO),
!def(NO_CONSOLE),
def(DEBUG),
def(FEAT_RIGHTLEFT),
def(__BORLANDC__),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_RIGHTLEFT),
def(FEAT_GUI),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
