def(FEAT_TOOLBAR),
def(FEAT_MBYTE),
def(FEAT_BEVAL),
def(FEAT_GUI),
!def(NO_CONSOLE),
def(FEAT_FKMAP),
!def(FEAT_MBYTE),
!def(FEAT_GUI_W32),
!def(PROTO),
!def(EBCDIC),
def(__BORLANDC__),
def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
def(RISCOS),
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_BEVAL),
def(EBCDIC),
!def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
def(DEBUG),
def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
!def(RISCOS),
def(NBDEBUG),
def(MCH_WRITE_DUMP),
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
True,
def(JUMPLIST_ROTATE),
