def(JUMPLIST_ROTATE),
def(FEAT_RIGHTLEFT),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(WSDEBUG_SENSE),
def(WSDEBUG),
True,
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
def(_WIN32),
def(WIN32),
def(FEAT_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(PROTO),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(FEAT_FKMAP),
def(MAIN),
def(FEAT_BEVAL),
!def(NO_CONSOLE),
!def(FEAT_GUI_GTK),
def(FEAT_MBYTE),
def(NBDEBUG),
