def(FEAT_GUI),
def(FEAT_GUI_W32),
def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(RISCOS),
!def(FEAT_MBYTE),
def(FEAT_TOOLBAR),
!def(PROTO),
def(FEAT_MBYTE),
def(MCH_WRITE_DUMP),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_GTK),
def(NBDEBUG),
def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
def(FEAT_FKMAP),
def(WSDEBUG),
def(PROTO),
True,
!def(FEAT_BEVAL),
def(EBCDIC),
def(__BORLANDC__),
!def(RISCOS),
def(FEAT_SUN_WORKSHOP),
!def(NO_CONSOLE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(DEBUG),
!def(EBCDIC),
!def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
