def(__BORLANDC__),
True,
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
!def(PROTO),
def(FEAT_GUI),
def(PROTO),
def(FEAT_BEVAL),
!def(INET_SOCKETS),
def(DEBUG),
!def(NO_CONSOLE),
def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
def(WSDEBUG_SENSE),
!def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(NBDEBUG),
def(WSDEBUG),
def(FEAT_GUI_W32),
