def(MCH_WRITE_DUMP),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
def(FEAT_GUI),
!def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(__BORLANDC__),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(NBDEBUG),
!def(NO_CONSOLE),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
!def(INET_SOCKETS),
def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
def(DEBUG),
def(PROTO),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
