def(FEAT_SUN_WORKSHOP),
!def(FEAT_PROFILE),
!def(FEAT_GUI_W32),
def(NBDEBUG),
def(WSDEBUG_SENSE),
True,
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
def(FEAT_BEVAL),
def(MAIN),
!def(FEAT_GUI_GTK),
def(_WIN32),
def(PROTO),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
def(__MINT__),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WSDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WIN32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TOOLBAR),
def(FEAT_JOB_CHANNEL),
def(FEAT_PROFILE),
def(JUMPLIST_ROTATE),
