def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
def(MAIN),
def(WIN32),
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
def(INET_SOCKETS),
!def(FEAT_PROFILE),
!def(FEAT_GUI_W32),
def(PROTO),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
def(NBDEBUG),
def(FEAT_PROFILE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(_WIN32),
def(LESSTIF_VERSION),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
True,
def(DEBUG),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(__MINT__),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_JOB_CHANNEL),
