def(JUMPLIST_ROTATE),
def(NBDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_PROFILE),
def(FEAT_SUN_WORKSHOP),
def(FEAT_FKMAP),
def(PROTO),
!def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
def(UNIX),
def(FEAT_TOOLBAR),
def(_WIN32),
def(FEAT_TERMRESPONSE),
def(MAIN),
!def(UNIX),
True,
def(__MINT__),
def(FEAT_BEVAL_GUI),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
def(FEAT_FLOAT),
!def(FEAT_PROFILE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_MBYTE),
def(WIN32),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
def(DEBUG),
def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(FEAT_RIGHTLEFT),
!def(INET_SOCKETS),
