def(JUMPLIST_ROTATE),
def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(DEBUG),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_GTK),
def(FEAT_FKMAP),
def(FEAT_GUI),
def(FEAT_MBYTE),
def(WSDEBUG_TRACE),
def(__BORLANDC__),
!def(NO_CONSOLE),
!def(PROTO),
def(PROTO),
def(INET_SOCKETS),
def(FEAT_RIGHTLEFT),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
True,
def(NBDEBUG),
!def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
def(WSDEBUG),
