!def(INET_SOCKETS),
def(DEBUG),
def(NBDEBUG),
def(INET_SOCKETS),
!def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
!def(NO_CONSOLE),
def(__BORLANDC__),
def(WSDEBUG_SENSE),
def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(MCH_WRITE_DUMP),
def(FEAT_TERMRESPONSE),
True,
!def(PROTO),
def(FEAT_TOOLBAR),
def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
