def(NBDEBUG),
True,
def(LESSTIF_VERSION),
def(PROTO),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_SUN_WORKSHOP),
def(FEAT_JOB_CHANNEL),
def(MAIN),
def(WSDEBUG),
def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
!def(FEAT_PROFILE),
def(INET_SOCKETS),
def(DEBUG),
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(__MINT__),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(WIN32),
def(FEAT_TERMRESPONSE),
def(_WIN32),
def(FEAT_PROFILE),
