def(FEAT_BEVAL),
def(WSDEBUG),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
def(__BORLANDC__),
!def(NO_CONSOLE),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_W32),
True,
def(NBDEBUG),
def(DEBUG),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
def(PROTO),
def(FEAT_GUI_GTK),
!def(PROTO),
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
