def(NBDEBUG),
def(MAIN),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
!def(PROTO),
def(WSDEBUG_TRACE),
def(PROTO),
def(LESSTIF_VERSION),
def(FEAT_GUI),
def(__BORLANDC__),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(DEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(MCH_WRITE_DUMP),
True,
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
