def(WSDEBUG_TRACE),
def(PROTO),
!def(PROTO),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
def(FEAT_GUI_GTK),
def(DEBUG),
!def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI),
def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
!def(NO_CONSOLE),
def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
True,
!def(INET_SOCKETS),
def(FEAT_RIGHTLEFT),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_FKMAP),
def(FEAT_CLIPBOARD),
def(MCH_WRITE_DUMP),
def(NBDEBUG),
def(FEAT_MBYTE),
def(__BORLANDC__),
