def(PROTO),
def(FEAT_TOOLBAR),
def(__BORLANDC__),
def(FEAT_GUI_W32),
!def(NO_CONSOLE),
def(FEAT_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
def(NBDEBUG),
True,
!def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
def(MCH_WRITE_DUMP),
def(FEAT_BEVAL),
def(WSDEBUG),
def(DEBUG),
!def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
!def(PROTO),
def(FEAT_TERMRESPONSE),
