def(JUMPLIST_ROTATE),
def(NBDEBUG),
def(FEAT_TERMRESPONSE),
def(UNIX),
def(FEAT_BEVAL_GUI),
def(FEAT_TOOLBAR),
!def(UNIX),
def(INET_SOCKETS),
def(_WIN32),
def(__MINT__),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(PROTO),
def(WSDEBUG),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
def(WIN32),
def(FEAT_PROFILE),
True,
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(MAIN),
!def(FEAT_PROFILE),
def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(DEBUG),
def(FEAT_JOB_CHANNEL),
def(FEAT_SUN_WORKSHOP),
