def(FEAT_BEVAL),
def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
def(PROTO),
def(FEAT_TOOLBAR),
def(WSDEBUG_TRACE),
True,
!def(PROTO),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
def(__BORLANDC__),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
