def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(__BORLANDC__),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI),
def(MCH_WRITE_DUMP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(PROTO),
def(WSDEBUG),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
True,
!def(FEAT_GUI_W32),
def(NBDEBUG),
def(PROTO),
def(FEAT_GUI_W32),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
