def(LESSTIF_VERSION),
def(__BORLANDC__),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_FKMAP),
def(PROTO),
!def(FEAT_EMACS_TAGS),
def(FEAT_MBYTE),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
def(FEAT_RIGHTLEFT),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
!def(NO_CONSOLE),
def(FEAT_CLIPBOARD),
def(WSDEBUG_SENSE),
!def(FEAT_BEVAL),
True,
!def(PROTO),
def(INET_SOCKETS),
def(FEAT_EMACS_TAGS),
def(NBDEBUG),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
