def(__BORLANDC__),
!def(FEAT_BEVAL),
def(LESSTIF_VERSION),
def(DEBUG),
def(FEAT_GUI),
def(MCH_WRITE_DUMP),
def(RISCOS),
def(FEAT_TERMRESPONSE),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(FEAT_MBYTE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
def(FEAT_FKMAP),
def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
def(PROTO),
!def(PROTO),
!def(FEAT_GUI_W32),
True,
!def(FEAT_GUI_GTK),
!def(FEAT_MBYTE),
def(FEAT_TOOLBAR),
!def(FEAT_RIGHTLEFT),
!def(RISCOS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(NBDEBUG),
def(WSDEBUG_SENSE),
def(FEAT_RIGHTLEFT),
