def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TOOLBAR),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
def(NBDEBUG),
def(FEAT_BEVAL),
def(LESSTIF_VERSION),
def(MCH_WRITE_DUMP),
def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
def(FEAT_MBYTE),
!def(INET_SOCKETS),
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_RIGHTLEFT),
True,
!def(FEAT_GUI_W32),
def(DEBUG),
def(JUMPLIST_ROTATE),
!def(PROTO),
def(INET_SOCKETS),
def(__BORLANDC__),
def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
!def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(FEAT_FKMAP),
def(FEAT_GUI_GTK),
