def(MAIN),
def(INET_SOCKETS),
def(DEBUG),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(FEAT_BEVAL),
def(LESSTIF_VERSION),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_PROFILE),
def(WSDEBUG_TRACE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
def(NBDEBUG),
def(__MINT__),
!def(FEAT_GUI_GTK),
def(PROTO),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI),
def(FEAT_JOB_CHANNEL),
def(_WIN32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_PROFILE),
True,
def(WIN32),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
