def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
True,
def(__MINT__),
def(WSDEBUG_TRACE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(PROTO),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(FEAT_GUI),
def(_WIN32),
def(NBDEBUG),
def(MAIN),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
def(FEAT_GUI_W32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_TERMRESPONSE),
def(FEAT_PROFILE),
!def(FEAT_PROFILE),
def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(FEAT_MBYTE),
def(WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_JOB_CHANNEL),
def(FEAT_BEVAL),
