def(NBDEBUG),
def(LESSTIF_VERSION),
def(FEAT_MBYTE),
def(PROTO),
def(JUMPLIST_ROTATE),
def(__BORLANDC__),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
def(FEAT_CLIPBOARD),
def(FEAT_TERMRESPONSE),
True,
def(MCH_WRITE_DUMP),
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(PROTO),
def(FEAT_GUI_W32),
!def(NO_CONSOLE),
def(FEAT_BEVAL),
def(FEAT_GUI),
def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
!def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(WSDEBUG),
