def(NBDEBUG),
def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_PROFILE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WIN32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(WSDEBUG_TRACE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(_WIN32),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(MAIN),
True,
def(FEAT_JOB_CHANNEL),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
def(__MINT__),
def(FEAT_GUI),
def(WSDEBUG_SENSE),
!def(FEAT_PROFILE),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
def(DEBUG),
def(FEAT_TERMRESPONSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(PROTO),
