def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
def(__BORLANDC__),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
def(NBDEBUG),
def(FEAT_GUI),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
!def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(WSDEBUG),
True,
def(DEBUG),
!def(PROTO),
def(MCH_WRITE_DUMP),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
