def(__BORLANDC__),
!def(NO_CONSOLE),
def(LESSTIF_VERSION),
def(DEBUG),
def(FEAT_BEVAL),
!def(PROTO),
def(WSDEBUG),
def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(PROTO),
def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
def(NBDEBUG),
def(WSDEBUG_SENSE),
def(FEAT_TOOLBAR),
True,
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
