def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
def(FEAT_RIGHTLEFT),
def(MCH_WRITE_DUMP),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_GTK),
def(DEBUG),
!def(FEAT_GUI_W32),
def(FEAT_FKMAP),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(NBDEBUG),
def(WSDEBUG),
def(__BORLANDC__),
True,
def(WSDEBUG_TRACE),
def(FEAT_GUI),
def(LESSTIF_VERSION),
!def(FEAT_BEVAL),
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(PROTO),
def(FEAT_MBYTE),
def(INET_SOCKETS),
!def(NO_CONSOLE),
!def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
