def(NBDEBUG),
def(INET_SOCKETS),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(LESSTIF_VERSION),
def(FEAT_FKMAP),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
def(WSDEBUG_TRACE),
def(FEAT_BEVAL_GUI),
def(FEAT_JOB_CHANNEL),
def(FEAT_PROFILE),
def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_MBYTE),
def(WIN32),
def(FEAT_RIGHTLEFT),
True,
def(_WIN32),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(__MINT__),
!def(FEAT_GUI_GTK),
def(FEAT_FLOAT),
def(MAIN),
!def(INET_SOCKETS),
def(DEBUG),
!def(FEAT_PROFILE),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
