def(FEAT_GUI),
def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
def(PROTO),
def(INET_SOCKETS),
def(FEAT_CLIPBOARD),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
def(MCH_WRITE_DUMP),
def(WSDEBUG),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
!def(FEAT_GUI_GTK),
True,
!def(INET_SOCKETS),
def(FEAT_MBYTE),
def(__BORLANDC__),
def(DEBUG),
!def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
def(FEAT_SUN_WORKSHOP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(PROTO),
def(NBDEBUG),
