def(WSDEBUG_SENSE),
def(MCH_WRITE_DUMP),
def(FEAT_BEVAL),
def(DEBUG),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
!def(NO_CONSOLE),
!def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI),
def(LESSTIF_VERSION),
def(NBDEBUG),
def(WSDEBUG),
def(PROTO),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(__BORLANDC__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(PROTO),
