def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
def(FEAT_GUI),
def(FEAT_TOOLBAR),
def(WSDEBUG),
def(NBDEBUG),
def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
def(__BORLANDC__),
def(FEAT_TERMRESPONSE),
def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
!def(PROTO),
def(DEBUG),
def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
def(PROTO),
True,
!def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
