def(LESSTIF_VERSION),
def(__MINT__),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_GUI),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
def(MAIN),
def(FEAT_TERMRESPONSE),
(def(USE_WS_ERRORHANDLER)&def(WSDEBUG)),
(def(USE_NB_ERRORHANDLER)&def(NBDEBUG)),
def(WSDEBUG),
True,
def(INET_SOCKETS),
def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(PROTO),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(NBDEBUG),
def(DEBUG),
def(_WIN32),
def(FEAT_GUI_GTK),
def(WIN32),
